"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"880","31450_s_at","RIT2","6014","Ras like without CAAX 2",0.0772969861161954,4.00991403765235,1.23976527021531,0.221593687514352,0.459421646668842,-5.49579586442886
"881","31451_at","ARHGAP1","392","Rho GTPase activating protein 1",-0.0234410567961643,8.25500908469053,-0.320251367419153,0.750284436879914,0.874570970669175,-6.18858649532844
"882","31452_at",NA,NA,NA,0.0951360394431235,3.72507568726743,1.72632020226954,0.091263146149851,0.287941165696332,-4.82117360440774
"883","31453_s_at","LILRA1","11024","leukocyte immunoglobulin like receptor A1",0.213931244650766,4.11408086760992,2.72805436323196,0.00910145970322146,0.0817557387956587,-2.86342062570026
"884","31454_f_at",NA,NA,NA,0.213184709962935,4.85358062661761,3.16948724069182,0.00276930003204751,0.0412803413868044,-1.80098312061511
"885","31455_r_at",NA,NA,NA,-0.081803640278002,3.72024260328237,-1.07121767207513,0.289876766419381,0.529162728483316,-5.68166362460805
"886","31457_at","FOXD2","2306","forkhead box D2",-0.00208688449584304,7.78584054504125,-0.033949883234979,0.973069722854919,0.986338855439304,-6.23843950638855
"887","31458_at","KRT76","51350","keratin 76",-0.0361860378596823,7.31123378039923,-0.629382481666515,0.53233328329587,0.736416390663641,-6.04493338908984
"888","31459_i_at","IGLV1-44","28823","immunoglobulin lambda variable 1-44",-0.131702121650958,4.2709233716849,-1.03540266901871,0.306103618589402,0.54321076019759,-5.71785770549361
"889","31460_f_at","IGLV1-44","28823","immunoglobulin lambda variable 1-44",-0.436363592195647,5.2393202186799,-1.28207919802673,0.206488118776571,0.441908354003602,-5.44516244811681
"890","31461_at",NA,NA,NA,0.0309590463764327,5.11784494518942,0.417845783442694,0.678079610518585,0.831016449470457,-6.15324576987561
"891","31462_f_at","SSX5","6758","SSX family member 5",0.265825669485345,4.72320564360386,3.06813290841573,0.00366880000975176,0.0484296555520632,-2.05402073515651
"892","31464_at","DCT","1638","dopachrome tautomerase",0.0478595623563436,3.4201788114746,0.818643483023342,0.417374729261343,0.644025495608078,-5.91170715238855
"893","31465_g_at","DCT","1638","dopachrome tautomerase",0.136329630526718,4.7809635579177,1.81447734965819,0.0763838493250571,0.261411884583912,-4.67807576013764
"894","31466_at","HLA-DRB6","3128","major histocompatibility complex, class II, DR beta 6 (pseudogene)",0.181412296086879,4.68628530850056,2.48716337194859,0.0167158964376004,0.114344935754138,-3.396262251903
"895","31467_at","HLA-DOA","3111","major histocompatibility complex, class II, DO alpha",0.162233168691865,5.11518580432441,2.63707961206663,0.0114922243794822,0.0947768504668832,-3.06881763972028
"896","31468_f_at","GRM1","2911","glutamate metabotropic receptor 1",0.0127423272067499,6.04241059218554,0.222879792467048,0.824654206606194,0.915979136515398,-6.214570610695
"897","31469_s_at","RUBCN","9711","rubicon autophagy regulator",0.0568621412799164,6.00681096254067,0.807868358936793,0.423486030671774,0.649143420675046,-5.92020173299663
"898","31470_at","PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",0.115122778710325,4.182653316945,1.72935896838738,0.0907127700033683,0.287085466686931,-4.81634365616871
"899","31471_at","ZNF674","641339","zinc finger protein 674",-0.0168179304528895,5.45969276809587,-0.290917512508082,0.772472984544832,0.887945750275761,-6.19739138282254
"900","31473_s_at","TNKS","8658","tankyrase",0.254913812976138,3.24041860368273,2.09725391581225,0.0417149222876119,0.191767265962841,-4.17873385654594
"901","31474_r_at","TNKS","8658","tankyrase",0.260950011076516,5.13065644301228,3.44427919676107,0.0012636727007961,0.025701220374621,-1.09037907890377
"902","31475_at","TNKS","8658","tankyrase",-0.120116669152392,7.04856984255751,-1.3387951184905,0.187471721555506,0.420924223790553,-5.37483369817247
"903","31476_g_at","TNKS","8658","tankyrase",0.131652838044499,5.01224432968415,1.51565963445057,0.136713527744573,0.354852531672129,-5.13772060934134
"904","31478_at","CELA2B","51032","chymotrypsin like elastase 2B",-0.026792950359587,7.3345256174047,-0.375695850933865,0.708937231970933,0.849962380266226,-6.16964818466593
"905","31479_f_at","DHFRP3","1720","dihydrofolate reductase pseudogene 3",0.169721656367251,3.71854429325198,2.77233634947999,0.00811208773008662,0.0767824942194107,-2.76167829007523
"906","31480_f_at","MAGEA12","4111","MAGE family member A12",0.232251570251973,4.04135548017313,1.50347921624853,0.139816185107319,0.358615990750244,-5.1549019859976
"907","31482_at","CELP","1057","carboxyl ester lipase pseudogene",0.0615720554634063,7.42961820162947,0.905392434852818,0.370158636808311,0.605433217628448,-5.8393575587487
"908","31483_g_at","CELP","1057","carboxyl ester lipase pseudogene",0.0592923405703116,6.1919323272119,0.701992356268646,0.486358331096183,0.697927334842013,-5.99784215300644
"909","31483_g_at","CEL","1056","carboxyl ester lipase",0.0592923405703116,6.1919323272119,0.701992356268646,0.486358331096183,0.697927334842013,-5.99784215300644
"910","31484_at",NA,NA,NA,-0.0499414188170713,7.04269269173271,-0.564328743850122,0.575378529424855,0.766483943021163,-6.08283824206652
"911","31485_at","PRPS1L1","221823","phosphoribosyl pyrophosphate synthetase 1 like 1",-0.0611673439183882,5.7634944384552,-0.859833827418315,0.394512941845897,0.62500984677206,-5.87823073751827
"912","31486_s_at","MN1","4330","MN1 proto-oncogene, transcriptional regulator",0.0246966533378332,4.52936982330488,0.30326570532315,0.763107955543243,0.88245734332163,-6.19378749721656
"913","31487_at","FEZ2","9637","fasciculation and elongation protein zeta 2",0.0689543368187566,4.39736515894015,1.44326621255248,0.155984478619775,0.37858662094264,-5.23799904144191
"914","31489_at","ATXN3","4287","ataxin 3",0.0894038345732513,2.85697854647634,1.24701785818373,0.218947978840802,0.45624161727518,-5.48722938097751
"915","31490_at","SCN5A","6331","sodium voltage-gated channel alpha subunit 5",0.0271546253387873,6.53803426176859,0.319845200347307,0.750590262473097,0.874570970669175,-6.18871415506414
"916","31491_s_at","CASP8","841","caspase 8",0.379056308745744,6.17580268573327,3.0305314579397,0.00406753012915614,0.0513042544571165,-2.14657435472308
"917","31493_s_at","CSH1","1442","chorionic somatomammotropin hormone 1",0.106966543820755,4.32222432806904,1.79326733425022,0.0797630857535018,0.268850787832994,-4.71306453663125
"918","31493_s_at","CSH2","1443","chorionic somatomammotropin hormone 2",0.106966543820755,4.32222432806904,1.79326733425022,0.0797630857535018,0.268850787832994,-4.71306453663125
"919","31493_s_at","CSHL1","1444","chorionic somatomammotropin hormone like 1",0.106966543820755,4.32222432806904,1.79326733425022,0.0797630857535018,0.268850787832994,-4.71306453663125
"920","31493_s_at","GH1","2688","growth hormone 1",0.106966543820755,4.32222432806904,1.79326733425022,0.0797630857535018,0.268850787832994,-4.71306453663125
"921","31494_at",NA,NA,NA,0.089917530720713,3.46395570840576,1.35768159178676,0.18144507067798,0.414128275366642,-5.35079277526596
"922","31495_at","XCL2","6846","X-C motif chemokine ligand 2",0.0451310643462683,6.78657194373403,0.444946308358722,0.658526455520291,0.820398880340921,-6.14178702716338
"923","31496_g_at","XCL1","6375","X-C motif chemokine ligand 1",0.104681666857102,5.60194116768151,0.566867622200922,0.573667134205431,0.765252789825017,-6.08143516743476
"924","31496_g_at","XCL2","6846","X-C motif chemokine ligand 2",0.104681666857102,5.60194116768151,0.566867622200922,0.573667134205431,0.765252789825017,-6.08143516743476
"925","31498_f_at","GAGE6","2578","G antigen 6",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"926","31498_f_at","GAGE1","2543","G antigen 1",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"927","31498_f_at","GAGE2C","2574","G antigen 2C",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"928","31498_f_at","GAGE4","2576","G antigen 4",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"929","31498_f_at","GAGE5","2577","G antigen 5",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"930","31498_f_at","GAGE7","2579","G antigen 7",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"931","31498_f_at","GAGE12I","26748","G antigen 12I",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"932","31498_f_at","GAGE2E","26749","G antigen 2E",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"933","31498_f_at","GAGE13","645051","G antigen 13",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"934","31498_f_at","GAGE12G","645073","G antigen 12G",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"935","31498_f_at","GAGE12J","729396","G antigen 12J",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"936","31498_f_at","GAGE2D","729408","G antigen 2D",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"937","31498_f_at","GAGE12C","729422","G antigen 12C",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"938","31498_f_at","GAGE12B","729428","G antigen 12B",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"939","31498_f_at","GAGE12E","729431","G antigen 12E",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"940","31498_f_at","GAGE12H","729442","G antigen 12H",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"941","31498_f_at","GAGE2A","729447","G antigen 2A",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"942","31498_f_at","GAGE12F","100008586","G antigen 12F",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"943","31498_f_at","GAGE8","100101629","G antigen 8",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"944","31498_f_at","GAGE12D","100132399","G antigen 12D",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"945","31498_f_at","GAGE10","102724473","G antigen 10",-0.193887399271651,4.4624665860834,-0.383608778586268,0.703104522116305,0.847159652214913,-6.166700822092
"946","31500_at",NA,NA,NA,-0.160175237141511,8.23092158006091,-1.77026609727261,0.0835688361967966,0.276257272173008,-4.7506082907825
"947","31501_at",NA,NA,NA,0.299857647100911,4.8705519503687,2.42737092677888,0.0193431788911186,0.124527372433365,-3.52289154931793
"948","31502_at","PKP1","5317","plakophilin 1",-0.0338289453632186,6.97061991749749,-0.474125324949869,0.637740673533137,0.806824168574786,-6.12865236784796
"949","31506_s_at","DEFA1","1667","defensin alpha 1",0.0856767657993993,5.4834600681871,0.79610911411019,0.430216931504154,0.653709292214679,-5.9293475534997
"950","31506_s_at","DEFA3","1668","defensin alpha 3",0.0856767657993993,5.4834600681871,0.79610911411019,0.430216931504154,0.653709292214679,-5.9293475534997
"951","31506_s_at","DEFA1B","728358","defensin alpha 1B",0.0856767657993993,5.4834600681871,0.79610911411019,0.430216931504154,0.653709292214679,-5.9293475534997
"952","31507_at","KMT2D","8085","lysine methyltransferase 2D",0.145666553050689,4.2986710133237,1.89162918418826,0.0650931658737057,0.241568499099666,-4.54784958295615
"953","31512_at","IGKC","3514","immunoglobulin kappa constant",-0.191195849174109,4.02959954002838,-1.6015912444386,0.116358318349398,0.326193474926527,-5.01299255619898
"954","31513_at","LBX1","10660","ladybird homeobox 1",0.0895947292022647,5.25218911608328,1.13288480613408,0.26336086477123,0.50320420228579,-5.61661723602111
"955","31514_at","DOK2","9046","docking protein 2",-0.0515667443795618,7.6920967272322,-0.634062099618003,0.529303022471778,0.734411237003525,-6.04205023369494
"956","31515_at","AGFG2","3268","ArfGAP with FG repeats 2",0.100940819068797,6.48794175506589,1.62571115204316,0.111109640143886,0.317985751438484,-4.97688600620069
"957","31517_f_at",NA,NA,NA,-0.048629674758855,5.16906994257228,-0.541557161484765,0.590838777273763,0.774859135097914,-6.09514507199215
"958","31518_i_at",NA,NA,NA,0.153390775780856,3.30813277376864,1.5507058330769,0.128092136602915,0.342871114394825,-5.08759276803576
"959","31520_at","CBX2","84733","chromobox 2",-0.0522995308182796,6.08742269022438,-0.619979081624995,0.538449754523035,0.740650723282981,-6.05066350755682
"960","31521_f_at","H4C9","8294","H4 clustered histone 9",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"961","31521_f_at","H4C1","8359","H4 clustered histone 1",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"962","31521_f_at","H4C4","8360","H4 clustered histone 4",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"963","31521_f_at","H4C6","8361","H4 clustered histone 6",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"964","31521_f_at","H4C12","8362","H4 clustered histone 12",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"965","31521_f_at","H4C11","8363","H4 clustered histone 11",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"966","31521_f_at","H4C3","8364","H4 clustered histone 3",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"967","31521_f_at","H4C8","8365","H4 clustered histone 8",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"968","31521_f_at","H4C2","8366","H4 clustered histone 2",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"969","31521_f_at","H4C5","8367","H4 clustered histone 5",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"970","31521_f_at","H4C13","8368","H4 clustered histone 13",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"971","31521_f_at","H4C14","8370","H4 clustered histone 14",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"972","31521_f_at","H4-16","121504","H4 histone 16",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"973","31521_f_at","H4C15","554313","H4 clustered histone 15",0.388209571881028,7.05979694590234,2.57322822022548,0.0135008164451139,0.103600177154887,-3.20999033811742
"974","31528_f_at","H2BC14","8342","H2B clustered histone 14",0.985785946826392,7.56008174014785,5.34247729062261,3.04063152865742e-06,0.000727171380034666,4.48526497738024
"975","31529_at","KRT83","3889","keratin 83",0.0448467899876848,5.27155787273267,0.537084075835784,0.593898756519933,0.776861935147496,-6.09750380388672
"976","31530_at","ACACB","32","acetyl-CoA carboxylase beta",-0.105452426896,6.0219726620239,-1.75349188155426,0.0864391850115638,0.280237560041506,-4.77772430191531
"977","31532_at","MECOM","2122","MDS1 and EVI1 complex locus",0.249370211339495,6.3567454653253,2.66876148184356,0.0106009004984164,0.0909231081210328,-2.99784922618976
"978","31533_s_at","KCND3","3752","potassium voltage-gated channel subfamily D member 3",-0.0198690472906122,7.23772777737433,-0.340763202973542,0.734893696732896,0.865997116737666,-6.18192994613998
"979","31534_at","ZFY","7544","zinc finger protein Y-linked",0.0764592886531545,6.34902408051778,1.09944820210278,0.277515481525186,0.516695929837355,-5.65231285390631
"980","31537_at","ART1","417","ADP-ribosyltransferase 1",0.155445592428226,5.51665990773459,2.95972426997028,0.0049309897066464,0.0579668290236783,-2.31886202286939
"981","31539_r_at",NA,NA,NA,-0.0227705686099351,2.66176655927394,-0.412620755788097,0.681875944902635,0.833287679270537,-6.1553729503011
"982","31540_at","TNFRSF9","3604","TNF receptor superfamily member 9",0.144034032311325,3.79140395068136,1.93923080872784,0.0588625523535335,0.228046372043745,-4.4652192312259
"983","31541_at","SERPINB13","5275","serpin family B member 13",0.123640677952627,4.36124412451757,2.24903193197557,0.0295346063007543,0.159704587901751,-3.88653348577268
"984","31542_at","FLG","2312","filaggrin",-0.146686022123112,3.39934472763005,-0.818076035940097,0.417695220145358,0.644199098718882,-5.91215722109542
"985","31543_at","OPRPN","58503","opiorphin prepropeptide",-0.0663240885381269,5.68801007822267,-0.762658397922729,0.449711775231318,0.667995300319559,-5.95465149605712
"986","31544_at","FOXI1","2299","forkhead box I1",-0.0204153432253493,7.20994378493297,-0.280664216517742,0.780275414056955,0.892821867036571,-6.20027047832509
"987","31547_at",NA,NA,NA,0.128169442535239,5.48808029963444,2.0444844461944,0.0468802011075022,0.203390755777685,-4.27645366382756
"988","31548_at","ADPRH","141","ADP-ribosylarginine hydrolase",0.05123540133539,5.85699980099082,0.601949717804485,0.550278129003813,0.749611348369278,-6.06141298382841
"989","31549_at","MAS1","4142","MAS1 proto-oncogene, G protein-coupled receptor",0.125319600988174,4.53479563642224,1.64879338219557,0.106269321425275,0.310021699082109,-4.94188698713543
"990","31550_at","ADRB1","153","adrenoceptor beta 1",0.173373819724695,5.09862168794801,1.93573656218136,0.0593018442577529,0.228952757435576,-4.47134340936758
"991","31551_at","GABRR2","2570","gamma-aminobutyric acid type A receptor rho2 subunit",0.0216997088954249,6.28901242297219,0.361981777446928,0.719087774130362,0.855423911736745,-6.17461176667026
"992","31552_at","LDLR","3949","low density lipoprotein receptor",0.156620963536165,3.67915624807253,2.81576292354143,0.00723935342045353,0.0720703487839793,-2.66080408913218
"993","31553_at","ZNF460","10794","zinc finger protein 460",0.0136741164254675,5.24723659038277,0.172974789527575,0.863459656095161,0.933058971758645,-6.22428509756933
"994","31554_at","CHRND","1144","cholinergic receptor nicotinic delta subunit",0.00740195307163116,6.71851397410525,0.108642431438248,0.91397702629632,0.9576060743473,-6.23319804506273
"995","31555_at","HOXB1","3211","homeobox B1",0.106287377482242,6.58316562641063,1.7327720326509,0.0900978961998582,0.285882624538537,-4.81090998771646
"996","31556_at","YME1L1","10730","YME1 like 1 ATPase",-0.0520987755522198,6.58406588553078,-0.75199830218025,0.456031656067333,0.67356610437079,-5.96249336771752
"997","31560_at","IL1RL2","8808","interleukin 1 receptor like 2",0.383220600212356,5.27225591442768,4.08101358227685,0.000184533499997738,0.00816487509910626,0.673360044112989
"998","31561_at",NA,NA,NA,0.0978490477921232,5.45503196004304,1.29496329591706,0.202045709381786,0.435891420983987,-5.42943263837638
"999","31562_at","GRK1","6011","G protein-coupled receptor kinase 1",0.065432856481821,5.87619414641242,1.2228770561791,0.227846079709728,0.465290071202099,-5.51556330010211
"1000","31563_at",NA,NA,NA,0.120514987144142,4.63864153921515,1.83549528150049,0.0731551184029079,0.256230021063208,-4.64305673852628
"1001","31564_at","IGHG1","3500","immunoglobulin heavy constant gamma 1 (G1m marker)",-0.0135697769009964,6.65136147071111,-0.18134993128198,0.856920649336794,0.931066908073083,-6.22282554727215
"1002","31565_at",NA,NA,NA,0.0786089648992556,5.76899070353385,1.2084177325038,0.233301741259499,0.47296625728062,-5.53228687060061
"1003","31566_at",NA,NA,NA,0.0594885333859692,5.74661595921691,0.956241946420268,0.344142779850853,0.580385421766192,-5.79369236232929
"1004","31567_at","GABRG3","2567","gamma-aminobutyric acid type A receptor gamma3 subunit",0.0511111848503383,6.18604451000974,0.803998325360778,0.425694142659109,0.650560538740277,-5.92322603729126
"1005","31569_at","SLC1A7","6512","solute carrier family 1 member 7",-0.14730888884371,7.21464431775863,-2.24007986442085,0.0301539228473864,0.160999369570425,-3.90421750350822
"1006","31570_at","SIM1","6492","SIM bHLH transcription factor 1",0.172589093461654,3.8594733276573,2.18279788394795,0.0343968823603976,0.172448398524475,-4.01605031066043
"1007","31571_at","POLR3G","10622","RNA polymerase III subunit G",0.0167205202909284,3.24574781944414,0.227868096019727,0.820797931914105,0.914092782744933,-6.21346522248571
"1008","31572_at",NA,NA,NA,0.0164944498342914,6.70341622092856,0.217087073504121,0.829137837770285,0.91696953889493,-6.2158236222158
"1009","31574_i_at",NA,NA,NA,0.151044424311745,6.03759370224729,1.03560650500702,0.306009536569551,0.54321076019759,-5.71765502033962
"1010","31575_f_at",NA,NA,NA,0.133144343755862,7.37011356378265,1.16454762408104,0.250439237751905,0.491148114765319,-5.58188789342679
"1011","31576_at",NA,NA,NA,-0.0105667539456018,5.69753803819437,-0.131122671372603,0.896272316859161,0.95085026955087,-6.23054597917905
"1012","31577_at","COL19A1","1310","collagen type XIX alpha 1 chain",0.0543694159247332,4.23704647767383,0.940111220246194,0.352261881790096,0.588720108442815,-5.80843778731966
"1013","31578_at","CFTR","1080","CF transmembrane conductance regulator",0.0248202969613791,5.08306810000017,0.500876685201014,0.618939164017019,0.792145509502957,-6.1158855595934
"1014","31579_at","LINC00302","388699","long intergenic non-protein coding RNA 302",-0.188655679048218,7.32239723698433,-1.65629123965745,0.104734728657892,0.307601951158401,-4.93042473570505
"1015","31580_at",NA,NA,NA,-0.0768097896490296,4.52457514125424,-1.07721755041223,0.287218017579123,0.526377530573179,-5.67548613187815
"1016","31581_at","IGKC","3514","immunoglobulin kappa constant",0.0848327205408581,3.64308025568054,0.727005218701578,0.471049745105342,0.684593933514671,-5.98045726041233
"1017","31582_at","MAGEB4","4115","MAGE family member B4",0.0295662950937858,4.49132712861578,0.568661669151078,0.57245931767806,0.764788089157725,-6.08043997235449
"1018","31585_at","GRM7","2917","glutamate metabotropic receptor 7",0.0858654034272659,5.98796579655556,1.24243301087963,0.220617767464533,0.458592115441749,-5.49265023237396
"1019","31587_at","SLC14A2","8170","solute carrier family 14 member 2",-0.0250404047066981,7.10239161251324,-0.301423429672593,0.7645029261161,0.883154540633497,-6.19433464215858
"1020","31588_at",NA,NA,NA,0.18213927367125,4.61369445653995,2.97634723954139,0.00471409946090581,0.0563972199453861,-2.27865281193943
"1021","31589_at","OR2H2","7932","olfactory receptor family 2 subfamily H member 2",0.279030479985417,5.09485482792871,2.30821888696709,0.025717227073669,0.146150398507344,-3.76822714050639
"1022","31590_g_at","OR2H2","7932","olfactory receptor family 2 subfamily H member 2",-0.063352180775726,8.03033993941181,-0.757575002466472,0.452719061955817,0.670182891769432,-5.95840438986122
"1023","31590_g_at","OR2H1","26716","olfactory receptor family 2 subfamily H member 1",-0.063352180775726,8.03033993941181,-0.757575002466472,0.452719061955817,0.670182891769432,-5.95840438986122
"1024","31591_s_at","CFHR4","10877","complement factor H related 4",0.00869612552567123,4.26933882236776,0.119797600124737,0.90518548131065,0.954855072527318,-6.23194415286259
"1025","31592_at",NA,NA,NA,0.10899223566214,6.09913722242446,2.11052005445516,0.0404974730016187,0.18845860766613,-4.15384882587533
"1026","31593_at","SNRNP200","23020","small nuclear ribonucleoprotein U5 subunit 200",0.190752759921187,7.57137393757544,1.94407039148881,0.0582587428471531,0.226981278891884,-4.45672188825567
"1027","31593_at","LOC101929240","101929240","U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene",0.190752759921187,7.57137393757544,1.94407039148881,0.0582587428471531,0.226981278891884,-4.45672188825567
"1028","31595_at","SARDH","1757","sarcosine dehydrogenase",0.144106566204264,5.96877878919462,1.88808454938893,0.0655788511155569,0.242281043717184,-4.55393337983401
"1029","31597_r_at","EIF4EBP1","1978","eukaryotic translation initiation factor 4E binding protein 1",0.078221504525672,9.32237766923897,0.99680674405032,0.324275587714404,0.56145000746479,-5.75555075780455
"1030","31598_s_at","GALE","2582","UDP-galactose-4-epimerase",0.601190290467311,6.61336854089112,4.23945810900825,0.000112164584868718,0.00613056432003041,1.1331293751556
"1031","31599_f_at","MAGEA3","4102","MAGE family member A3",0.372887464875659,4.62861001194547,1.52121769162154,0.135316123586412,0.353177616570341,-5.12983921789846
"1032","31599_f_at","MAGEA6","4105","MAGE family member A6",0.372887464875659,4.62861001194547,1.52121769162154,0.135316123586412,0.353177616570341,-5.12983921789846
"1033","31601_s_at","RBMY1A1","5940","RNA binding motif protein Y-linked family 1 member A1",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1034","31601_s_at","RBMY3AP","64593","RNA binding motif protein Y-linked family 3 member A, pseudogene",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1035","31601_s_at","RBMY1F","159163","RNA binding motif protein Y-linked family 1 member F",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1036","31601_s_at","RBMY1B","378948","RNA binding motif protein Y-linked family 1 member B",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1037","31601_s_at","RBMY1D","378949","RNA binding motif protein Y-linked family 1 member D",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1038","31601_s_at","RBMY1E","378950","RNA binding motif protein Y-linked family 1 member E",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1039","31601_s_at","RBMY1J","378951","RNA binding motif protein Y-linked family 1 member J",0.188245990167696,4.86493154354462,2.98840223952137,0.00456243084226358,0.055174733070758,-2.24940126004872
"1040","31602_at","TBX6","6911","T-box transcription factor 6",0.0741533732543811,7.14527982970122,1.16568518281332,0.24998366698103,0.49055225041156,-5.58062343497971
"1041","31603_at","AIM2","9447","absent in melanoma 2",-0.00414726156665957,5.19082204676744,-0.0460925760150523,0.963443753561258,0.982585198672036,-6.23796113669268
"1042","31604_at","GNAS","2778","GNAS complex locus",0.00765419069204398,6.60728911367495,0.0897336013855233,0.92890365025235,0.964185040058993,-6.235043900775
"1043","31606_at","RIMS1","22999","regulating synaptic membrane exocytosis 1",-0.0705311870231897,4.11661051434339,-0.971639736160375,0.336508735435517,0.574062484716342,-5.77939281702802
"1044","31607_at","VDAC1","7416","voltage dependent anion channel 1",0.0810170664981911,5.1070863066777,0.820614753414122,0.416262532327419,0.642821492797443,-5.91014129610534
"1045","31611_s_at","BCL2L11","10018","BCL2 like 11",0.43842711857843,3.28864536907549,3.98497954901704,0.000248701311784146,0.00997489074242167,0.398312662063867
"1046","31612_at","SCGB1D1","10648","secretoglobin family 1D member 1",0.387733549212148,5.31968048365197,1.36174397210207,0.18016841073369,0.412670045127495,-5.34558133115249
"1047","31613_at","LAMB4","22798","laminin subunit beta 4",-0.00161962545206951,4.49618400675568,-0.0263235028943061,0.9791176083176,0.989956660065803,-6.2386657516875
"1048","31615_i_at","CD44","960","CD44 molecule (Indian blood group)",0.160519764797145,4.13154727607663,2.00900669042275,0.050658118444722,0.210607611684564,-4.34100298399824
"1049","31616_r_at","CD44","960","CD44 molecule (Indian blood group)",0.244765866267773,3.73639838188589,2.89608521390018,0.00585051317381031,0.0643325659644823,-2.47142472477035
"1050","31617_at","PDPN","10630","podoplanin",-0.0845822304497075,5.35202078505801,-0.810673687193372,0.421889745868119,0.647408569560905,-5.91800065600681
"1051","31618_at","TP53","7157","tumor protein p53",0.0514957386674597,4.94739785647336,0.494798760324548,0.623188902623655,0.795940007360109,-6.11884699788005
"1052","31619_at",NA,NA,NA,0.107735791773929,2.86551710230853,2.27424840397922,0.0278504844905444,0.154340408583285,-3.8364230344879
"1053","31620_at","TBX10","347853","T-box transcription factor 10",0.0143591163595822,6.6251897784735,0.228126669099756,0.82059815972425,0.914052895197342,-6.21340725834634
