"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1119","31703_at","CHRNA6","8973","cholinergic receptor nicotinic alpha 6 subunit",-0.185238565911488,3.80754411009852,-2.22169943253449,0.0314617863038605,0.160182154012806,-3.99868862584132
"1120","31704_at","DNASE1L2","1775","deoxyribonuclease 1 like 2",0.00276928504479468,7.21426885926899,0.0436649476202774,0.965367831750729,0.986851302087882,-6.30877936812876
"1121","31705_at","SLURP1","57152","secreted LY6/PLAUR domain containing 1",-0.0587781432076238,6.96466424142412,-0.572067799264723,0.570169631493214,0.779665365605757,-6.14843404935738
"1122","31706_at","MUC7","4589","mucin 7, secreted",-0.0634987042707351,4.51648367965967,-0.548714470100453,0.585958218740471,0.789062094076842,-6.16128868695352
"1123","31709_at","NCOR2","9612","nuclear receptor corepressor 2",0.0717082536947364,7.75049092508939,0.831112960466528,0.410369941192636,0.671555537466199,-5.97071835476327
"1124","31710_at","YME1L1","10730","YME1 like 1 ATPase",-0.121654453747672,4.99598655779168,-1.59997512209001,0.1167170837401,0.343990597478603,-5.0796783718876
"1125","31711_at","GRIN2D","2906","glutamate ionotropic receptor NMDA type subunit 2D",-0.124773363775376,6.57684216592244,-1.18787004771748,0.241218489573345,0.509005707559197,-5.62289963445883
"1126","31712_at","DLGAP2","9228","DLG associated protein 2",-0.083320287357644,5.99258402826409,-1.05045041854008,0.299211479117083,0.569902287693112,-5.77073305289695
"1127","31713_s_at","DLGAP2","9228","DLG associated protein 2",-0.0403572724693193,5.43835941192236,-0.589378455146653,0.558603266309595,0.770142429608236,-6.1385651270759
"1128","31714_at","MSH4","4438","mutS homolog 4",-0.122138878601516,3.43015818710573,-1.70539777158685,0.095128375434312,0.3072657549515,-4.91763805085247
"1129","31715_at","TEX28","1527","testis expressed 28",0.0636806221954016,7.77721107394897,0.799927639774271,0.428024223974957,0.685896823414886,-5.99549749694213
"1130","31716_at","PCDH1","5097","protocadherin 1",-0.121740094770947,8.18743273571115,-1.38015015998022,0.17447034900551,0.430005391558673,-5.38771745885165
"1131","31717_at","PIN1P1","5301","peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1",-0.0840637335351602,4.97302079137884,-1.01713938060115,0.314613697090397,0.584439874361777,-5.80397691956045
"1132","31718_at","ABCD2","225","ATP binding cassette subfamily D member 2",-0.0759781077518302,2.97271302469881,-1.11294990414775,0.271736587416077,0.542208831368872,-5.70562063283964
"1133","31721_at","LPA","4018","lipoprotein(a)",0.0208368313337415,3.57710941729186,0.315189813429347,0.754098443624132,0.886138572205077,-6.26063152934595
"1134","31723_at","CST5","1473","cystatin D",-0.371709282552512,3.64630333910882,-2.9505171684384,0.00505510111759504,0.0512403431465316,-2.39001659740709
"1135","31724_at","SHH","6469","sonic hedgehog signaling molecule",-0.138363029100216,7.02580062999022,-1.85849046927105,0.0697556655807563,0.258054303658073,-4.66639292351189
"1136","31725_s_at","ABCA2","20","ATP binding cassette subfamily A member 2",-0.100997545147361,5.41332288453361,-0.876001943903453,0.385757347467955,0.651902537497816,-5.93344161193702
"1137","31726_at","GABRA3","2556","gamma-aminobutyric acid type A receptor alpha3 subunit",-0.0419608004037579,4.19014505142394,-0.569808826098987,0.571687665778116,0.779918782642517,-6.14970053823343
"1138","31727_at","ENTPD2","954","ectonucleoside triphosphate diphosphohydrolase 2",-0.123044082813574,6.72717641526081,-1.59796479856672,0.117164611728707,0.344744276922498,-5.08267961897807
"1139","31728_at","HLA-DOA","3111","major histocompatibility complex, class II, DO alpha",-0.2142882836167,7.00559556306958,-2.73017040196021,0.00905175393565113,0.0746501896320341,-2.91064356928961
"1140","31729_at","TAF13","6884","TATA-box binding protein associated factor 13",-0.0574328565040192,3.23936907205565,-0.784807711641937,0.436745917676755,0.692535429919029,-6.00718041505755
"1141","31730_at","H1-6","3010","H1.6 linker histone, cluster member",-0.0255619412098351,5.25932086687688,-0.329124220289143,0.743613782377463,0.881714490616355,-6.25620058380673
"1142","31731_at","CBX4","8535","chromobox 4",0.00999567109478594,6.16370690063887,0.0735065128653518,0.941734175862123,0.976230574643238,-6.30704968256708
"1143","31732_at","RLN2","6019","relaxin 2",-0.199150660374369,4.17954537902026,-0.637265345789689,0.527234020981797,0.750786632687999,-6.10975825603602
"1144","31733_at","P2RX3","5024","purinergic receptor P2X 3",-0.0838295016198431,6.98678133135786,-1.03262165005688,0.307389199369408,0.576031861003176,-5.78865262213296
"1145","31734_at","HOXC11","3227","homeobox C11",0.0348326347228891,7.20110103127262,0.463164102315872,0.645515610678901,0.82825075478363,-6.20385906826384
"1146","31735_at","PPP1R2C","80316","PPP1R2C family member C",-0.0636712685151082,3.86325216455603,-0.902395421368024,0.371730476679504,0.638446521099272,-5.91064106351618
"1147","31738_at",NA,NA,NA,0.0125858029520503,6.61867571476185,0.171490473649984,0.864619579658406,0.942373576105447,-6.29517832935299
"1148","31739_at",NA,NA,NA,-0.0596971558586068,7.29158444143211,-0.468393862676358,0.641801005322224,0.825691787894655,-6.20146100663021
"1149","31740_s_at","PAX4","5078","paired box 4",0.0158289120871533,8.86519140468373,0.211227975003806,0.833678709514907,0.928808714137811,-6.28766095833861
"1150","31741_at","PAX4","5078","paired box 4",-0.0700620684715645,4.74573659578519,-1.1627355734732,0.251166167312296,0.519463542917032,-5.651215276872
"1151","31742_at","TNFSF14","8740","TNF superfamily member 14",-0.411886375339987,6.62555872086793,-2.18480269216832,0.0342399029136461,0.168556800758581,-4.07091804607404
"1152","31743_at",NA,NA,NA,0.0208074939692313,4.35258607906718,0.270620900647805,0.787940313405566,0.901378563680182,-6.27352224421182
"1153","31744_at","SULT1B1","27284","sulfotransferase family 1B member 1",0.0569526955396715,3.67392830096988,0.679536131940623,0.500335962537367,0.733080943796536,-6.08249690430291
"1154","31745_at","MUC3A","4584","mucin 3A, cell surface associated",-0.0600225095265028,8.30526770579916,-0.796712680512016,0.429869898161316,0.68747122267623,-5.99799976237834
"1155","31745_at","MUC3B","57876","mucin 3B, cell surface associated",-0.0600225095265028,8.30526770579916,-0.796712680512016,0.429869898161316,0.68747122267623,-5.99799976237834
"1156","31746_at","POM121L2","94026","POM121 transmembrane nucleoporin like 2",-0.108924705900998,5.06246345849822,-1.50934279919676,0.13831565775215,0.378168735578487,-5.21163694720038
"1157","31747_g_at","POM121L2","94026","POM121 transmembrane nucleoporin like 2",-0.0424975625368633,6.16880713141286,-0.517108309781413,0.607654563126806,0.804482115752065,-6.17784439201987
"1158","31748_at","POM121L2","94026","POM121 transmembrane nucleoporin like 2",-0.135248574263121,6.66698344512197,-1.7680715016084,0.0839397706185824,0.28727085402001,-4.81703316377276
"1159","31749_f_at","H2AC15","8330","H2A clustered histone 15",-0.274537070383374,6.69285901482308,-2.17127963760402,0.0353111566087546,0.170885154595319,-4.09714923028461
"1160","31750_at","H1-5","3009","H1.5 linker histone, cluster member",-0.0761052518370597,6.0631430350823,-0.992665455409476,0.326267738813574,0.593843501105345,-5.82775085084899
"1161","31751_f_at","H4C13","8368","H4 clustered histone 13",-0.287782712348265,5.18971983753929,-2.28899816929623,0.0269055705408127,0.146913374892292,-3.86448805754394
"1162","31752_at",NA,NA,NA,0.0506685257391268,5.96474951977604,0.572499417924484,0.569879809211428,0.77946023953722,-6.14819150164322
"1163","31753_at","NALCN-AS1","100885778","NALCN antisense RNA 1",-0.049164684792073,6.33772661911009,-0.623441820431591,0.536193170484952,0.75735417417117,-6.11830078607383
"1164","31754_at","ABCA12","26154","ATP binding cassette subfamily A member 12",-0.0538866925894514,3.96664122138433,-0.781877631679152,0.438448256598379,0.693446889022984,-6.00941938748154
"1165","31755_at","EN2","2020","engrailed homeobox 2",-0.259926462524144,5.11642309556174,-2.53202450637091,0.0149621617906282,0.104007546113157,-3.35440610096168
"1166","31756_at",NA,NA,NA,-0.0791654563924569,3.17573134685822,-1.11800660427581,0.269594342588662,0.538605001504487,-5.70019705641167
"1167","31757_at","STK35","140901","serine/threonine kinase 35",-0.191008942215096,4.9057531381409,-1.94027093020888,0.0587323304572821,0.234140008608114,-4.5246600011191
"1168","31758_at",NA,NA,NA,-0.079597111338872,5.71711862882739,-1.1804175315993,0.244137661056179,0.513416620289776,-5.63135457477284
"1169","31759_at","SAG","6295","S-antigen visual arrestin",-0.147760359297137,7.42196848440853,-2.2812766973008,0.0273966013897299,0.148431538141637,-3.88004497837931
"1170","31760_at","SAG","6295","S-antigen visual arrestin",-0.187141453710891,5.31026262911777,-2.04226789072464,0.0471088485428255,0.203432866480443,-4.34076291130524
"1171","31761_at",NA,NA,NA,-0.244598478984424,4.38768489738374,-1.81091663964824,0.0769425741821125,0.273393786529813,-4.74645470228157
"1172","31762_at",NA,NA,NA,-0.0294350347624261,5.49911283317732,-0.293706173928905,0.770354973229421,0.894207800274378,-6.26708915357492
"1173","31763_at","OR7A5","26659","olfactory receptor family 7 subfamily A member 5",-0.188931373943359,4.88281475105092,-1.61849524481413,0.112659228750447,0.339034970115874,-5.0518721264838
"1174","31764_at","ADGRV1","84059","adhesion G protein-coupled receptor V1",-0.117311000114127,3.50304250683415,-1.39275645144113,0.170648756210544,0.425088882446212,-5.37116687413143
"1175","31765_at","DOCK10","55619","dedicator of cytokinesis 10",0.238432537516943,3.59023267476917,2.25597599976166,0.0290620234353848,0.152705731057748,-3.93073116447061
"1176","31766_s_at","DOCK10","55619","dedicator of cytokinesis 10",0.0877782564170815,6.88625822053308,1.03494893921514,0.30631311214946,0.574594751087901,-5.78633003230098
"1177","31767_at","XYLB","9942","xylulokinase",-0.144012197393231,4.40718994457652,-1.64143556133874,0.107793126663868,0.330009160434412,-5.01703733758602
"1178","31768_at","H2AC13","8329","H2A clustered histone 13",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1179","31768_at","H2AC15","8330","H2A clustered histone 15",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1180","31768_at","H2AC16","8332","H2A clustered histone 16",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1181","31768_at","H2AC17","8336","H2A clustered histone 17",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1182","31768_at","H2AC11","8969","H2A clustered histone 11",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1183","31768_at","H2AC12","85235","H2A clustered histone 12",-0.319206527143282,3.63605571434189,-3.22881747246429,0.00234399280731492,0.0307476703547781,-1.69520255070284
"1184","31769_at","WNT8B","7479","Wnt family member 8B",-0.0644628680253945,6.22628993270583,-0.864278391598366,0.392093748123586,0.657729430568179,-5.94335982873034
"1185","31770_at",NA,NA,NA,-0.0241134742505222,4.27531973470934,-0.3587866688815,0.721460109621088,0.869839989432865,-6.24613356006414
"1186","31771_at","LOC100505498","100505498","uncharacterized LOC100505498",0.00811992503023262,4.40768320115633,0.112197365133329,0.911174097229507,0.962461675395824,-6.30349583410182
"1187","31771_at","TEX41","401014","testis expressed 41",0.00811992503023262,4.40768320115633,0.112197365133329,0.911174097229507,0.962461675395824,-6.30349583410182
"1188","31772_at","OVOL3","728361","ovo like zinc finger 3",-0.116904860022526,6.2975555386121,-1.31415466728706,0.195562699135364,0.454654732143308,-5.47210676130077
"1189","31773_at","CYB561","1534","cytochrome b561",-0.191346214368242,5.3767098660755,-2.41726228290816,0.0198225480904872,0.123063146552857,-3.60014224609667
"1190","31774_at",NA,NA,NA,-0.0578685597988557,3.07416733838789,-0.817536289335174,0.418000205065768,0.677624641826593,-5.98161896164768
"1191","31777_at","MUSK","4593","muscle associated receptor tyrosine kinase",0.0125805955364289,5.80263737196703,0.154796552370467,0.877685285512175,0.946852387927036,-6.29787140601726
"1192","31778_at","GJA8","2703","gap junction protein alpha 8",-0.0846236444434432,7.26175421609442,-1.31573603661222,0.195035611191741,0.454284248713678,-5.47012913890126
"1193","31779_s_at","PRDM1","639","PR/SET domain 1",-0.122517431335281,6.22765309715779,-1.38753117549251,0.17222485556093,0.426545344181334,-5.37804373809989
"1194","31780_f_at","KIR3DL3","115653","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3",0.00925363602326534,5.38493835051684,0.117432090996858,0.907048806724198,0.96100286915382,-6.30290133840527
"1195","31781_at","CDRT1","374286","CMT1A duplicated region transcript 1",-0.132088706658041,4.95799921945615,-1.87540160908411,0.0673420434063657,0.252198053367985,-4.63750771307514
"1196","31782_at","PTGDR","5729","prostaglandin D2 receptor",0.195116730153262,4.58617874498989,1.65502882565252,0.104991826927235,0.326088821793502,-4.99619216564243
"1197","31783_at","RENBP","5973","renin binding protein",-0.469278232722713,6.18931537968113,-3.10986383971632,0.00326941479862427,0.0383726052680638,-1.99700900288945
"1198","31784_at","NTN3","4917","netrin 3",-0.0194960480216348,7.77671602747446,-0.282856824259381,0.778604954368818,0.897028853194082,-6.27017781285211
"1199","31785_f_at","ERVH-6","51581","endogenous retrovirus group H member 6",-0.0638461719292653,7.45319545930606,-0.687824595461695,0.495151377680355,0.730612034982886,-6.07695054636508
"1200","31789_at","CYP17A1","1586","cytochrome P450 family 17 subfamily A member 1",-0.133830593660823,6.32233252007916,-0.535578453236094,0.594930417469656,0.79442804248942,-6.1682871618494
"1201","31793_at","DEFA1","1667","defensin alpha 1",-0.0827049630362433,6.94030219042845,-0.721770834348457,0.474230419209305,0.717345916208409,-6.05354922493921
"1202","31793_at","DEFA3","1668","defensin alpha 3",-0.0827049630362433,6.94030219042845,-0.721770834348457,0.474230419209305,0.717345916208409,-6.05354922493921
"1203","31793_at","DEFA1B","728358","defensin alpha 1B",-0.0827049630362433,6.94030219042845,-0.721770834348457,0.474230419209305,0.717345916208409,-6.05354922493921
"1204","31795_at","GRK3","157","G protein-coupled receptor kinase 3",-0.0152651903933698,5.91570082531376,-0.204148415166539,0.839173103493674,0.931022895915867,-6.28911431439769
"1205","31796_at","KIF1C","10749","kinesin family member 1C",0.0118746280448638,4.21013373258857,0.144266974512378,0.885944391236915,0.949469431208343,-6.29942847719568
"1206","31798_at","TFF1","7031","trefoil factor 1",-0.244373471106305,6.24953284270685,-2.30397322420503,0.0259756060565164,0.143807352298986,-3.83420005685479
"1207","31803_at","ICOSLG","23308","inducible T cell costimulator ligand",-0.0760021327490303,7.0240071470546,-1.30514635366268,0.19858588337933,0.457983188737516,-5.48333047868037
"1208","31805_at","FGFR3","2261","fibroblast growth factor receptor 3",-0.246660050102483,6.32691064880683,-1.02303013156908,0.311851397363063,0.581656587587513,-5.79817225365224
"1209","31806_at","FMO1","2326","flavin containing dimethylaniline monoxygenase 1",0.318289709480761,4.85646787656647,2.84818273735049,0.00664551653562303,0.0620582155546037,-2.63522123255509
"1210","31811_r_at","PPID","5481","peptidylprolyl isomerase D",0.00116436096138273,2.51536335089852,0.0211263091199336,0.983239829272567,0.992717810818365,-6.30950179334935
"1211","31813_at","CAMK2A","815","calcium/calmodulin dependent protein kinase II alpha",-0.062406397692758,6.0442492731664,-0.799051329495308,0.428526830995504,0.685994943448736,-5.99618051601322
"1212","31814_i_at","LRP3","4037","LDL receptor related protein 3",0.402037548456105,7.66178725491985,2.79209584619959,0.00770355868667694,0.0680623449734136,-2.76712123262167
"1213","31817_at","GABRB3","2562","gamma-aminobutyric acid type A receptor beta3 subunit",-0.0394141646808688,5.15469097928713,-0.564338593534259,0.575371885177313,0.780651803325267,-6.15274696393093
"1214","31818_at",NA,NA,NA,-0.176131488262808,6.51728003474811,-1.87700858327328,0.0671164316300673,0.252198053367985,-4.63475136122334
"1215","31819_at","SLC22A24","283238","solute carrier family 22 member 24",-0.0709640513614156,6.96208224928702,-1.01918483801528,0.313652658627476,0.583260030636484,-5.80196497244814
"1216","31825_at","SERPIND1","3053","serpin family D member 1",0.15369893207015,6.83034338636191,1.59428549649627,0.117987286678914,0.346017424110966,-5.08816384122527
"1217","31828_r_at","TGOLN2","10618","trans-golgi network protein 2",-0.0649239768458347,7.79478185954501,-0.771847566124721,0.444305378639328,0.697226396316658,-6.01702206016412
"1218","31834_r_at","ACSL6","23305","acyl-CoA synthetase long chain family member 6",0.0350817462399182,3.15973394613604,0.414180782737677,0.680741602366528,0.847729012191775,-6.22502456532348
"1219","31835_at","HRG","3273","histidine rich glycoprotein",-0.0718633170085097,5.67883003062485,-1.03908937841056,0.304405053562178,0.573885912172472,-5.78218566040573
"1220","31840_at","IDE","3416","insulin degrading enzyme",-0.382668833429378,5.08648814303405,-4.42493041008557,6.21295183595384e-05,0.00264119717154919,1.65774763834468
"1221","31841_at","CTNNA2","1496","catenin alpha 2",-1.03226648708353,5.37244007594823,-3.00762406624611,0.00433001288995426,0.0466019727055888,-2.25070304767631
"1222","31844_at","HGD","3081","homogentisate 1,2-dioxygenase",-0.664748039819461,3.91559783174149,-3.10513327878212,0.00331254028415841,0.0385540962091506,-2.00886573293843
"1223","31846_at","RHOD","29984","ras homolog family member D",-0.129206366866178,9.34008125042206,-1.52196539327222,0.135129010624195,0.372942690212816,-5.19367143818296
"1224","31857_r_at","DHX34","9704","DExH-box helicase 34",-0.287978989928648,5.94231525595007,-1.61782695377526,0.112803628765498,0.339201850252238,-5.05288042955462
"1225","31865_at","DBF4","10926","DBF4 zinc finger",-0.447849603403617,4.33842429423357,-3.61906270034711,0.000755460311245754,0.0143743728163655,-0.659349077132526
"1226","31868_at","STK16","8576","serine/threonine kinase 16",-0.16147018353089,7.04037814040401,-1.22279781919348,0.227875718378615,0.492569925637804,-5.58261110285191
"1227","31871_r_at","EHHADH","1962","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase",-0.0682883281770867,2.8948906802429,-1.0394366777412,0.304245377700227,0.573805135547621,-5.78183731595479
"1228","31882_at","RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein",-0.186965111890741,8.78252320080877,-2.47940037440734,0.0170376624866557,0.112331011730491,-3.46814597611746
"1229","31885_at","PTPN3","5774","protein tyrosine phosphatase non-receptor type 3",-0.776697377585664,6.98047770795046,-4.54623630263633,4.20415771507873e-05,0.00200326318474905,2.02251792004214
"1230","31889_at","MLANA","2315","melan-A",0.0333504048217197,6.53425776972162,0.380198845231506,0.70561583236444,0.861823037199993,-6.23833030684171
"1231","31891_at","CHI3L2","1117","chitinase 3 like 2",-0.453440542818369,6.22901249194988,-3.35329014967759,0.00164415114640537,0.0241214280031841,-1.37213040728675
"1232","31900_at","KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2",0.0139987013075142,8.20436917837421,0.161064141350747,0.872775632709175,0.944172205515211,-6.29689258296089
"1233","31901_at","KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2",-0.0697246390578137,7.72273134435181,-0.419378866131713,0.67696731903704,0.846998526538759,-6.22288963012786
"1234","31902_at","DIO2","1734","iodothyronine deiodinase 2",-0.727984379774729,5.43951390460015,-2.95484364848368,0.00499642102562,0.050830378134729,-2.37952332344511
"1235","31905_at","GALR2","8811","galanin receptor 2",-0.0615239749556409,7.05556482485939,-0.785524929084222,0.436329824116454,0.692535429919029,-6.00663112539251
"1236","31908_at","LFNG","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.159369307528863,6.57458417798869,-1.86803845445317,0.0683840663307747,0.254670120102919,-4.65011170896013
"1237","31910_at",NA,NA,NA,-0.0792441653718594,4.27650349079003,-1.23334193094259,0.223956606701003,0.487147125383571,-5.57023465194366
"1238","31911_at","TMSB4Y","9087","thymosin beta 4 Y-linked",-0.0314325696208311,5.98250888731885,-0.590200338690849,0.558057057342091,0.769835456383738,-6.13808936655967
"1239","31912_at","FOXH1","8928","forkhead box H1",-0.0490276171443806,7.34320079918481,-0.507545198683268,0.614291596183877,0.808597263590951,-6.18266260562805
"1240","31913_at","ELF5","2001","E74 like ETS transcription factor 5",-0.0917214450391741,5.70930796032339,-1.2097725065124,0.232786537708837,0.499369351115536,-5.59776306856812
"1241","31914_at","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",-0.226231001442073,3.99469244460962,-2.61808108898055,0.0120591919876284,0.0906468297943796,-3.16463473083979
"1242","31915_at","DRP2","1821","dystrophin related protein 2",-0.103995999084039,6.37444900479258,-1.55864179301127,0.126201862147265,0.358418431722364,-5.14071053970027
"1243","31916_at","KLRA1P","10748","killer cell lectin like receptor A1, pseudogene",0.076418729193926,5.24441282730447,0.721004715187384,0.474696973367044,0.717345916208409,-6.05408950033362
"1244","31917_at","PCDHA13","56136","protocadherin alpha 13",-0.153495672386859,5.56760076553857,-2.36629311349882,0.0224067850938158,0.132129295812527,-3.70651302167526
"1245","31918_at","PROX1","5629","prospero homeobox 1",0.236636357483878,5.03694675079819,2.4123335791478,0.0200601431614976,0.124087682456241,-3.61050361604427
"1246","31919_at","GPR171","29909","G protein-coupled receptor 171",-0.13575380074126,4.68392994936761,-1.20094091993452,0.236160123952089,0.502900187560311,-5.60795038145327
"1247","31920_at","CDON","50937","cell adhesion associated, oncogene regulated",0.173194092202728,5.46345318925788,2.09115820362863,0.0422849956554176,0.192041417921887,-4.24986945985933
"1248","31922_i_at",NA,NA,NA,0.169052122845994,5.23507097418614,1.67559198321344,0.100867994350943,0.317526295034729,-4.96437165600781
"1249","31924_at","ADCY10","55811","adenylate cyclase 10",-0.0497810535852601,5.31702196299655,-0.78702047589021,0.435462943290025,0.692443214159124,-6.00548417468641
"1250","31925_s_at","RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1",-0.233442564190963,5.95955876508491,-1.70247720320605,0.0956785595281851,0.307921420498617,-4.92224913477111
"1251","31926_at","CYP7A1","1581","cytochrome P450 family 7 subfamily A member 1",-0.115881049321787,2.97532729490442,-1.5021103905969,0.140168334572329,0.380035090282081,-5.22187010015305
"1252","31928_at","FGF6","2251","fibroblast growth factor 6",-0.006553801180325,5.74236777973603,-0.0748006572082944,0.940710294598067,0.97589503021664,-6.30695474241831
"1253","31929_at","RFX3","5991","regulatory factor X3",0.118207176121396,6.36071220356078,1.52072533084156,0.135439450273745,0.373429740492646,-5.19544234571869
"1254","31930_f_at","RHCE","6006","Rh blood group CcEe antigens",-0.192789233072168,7.29391222344734,-2.25759925145662,0.0289525271162303,0.152273904408475,-3.92749254440453
"1255","31930_f_at","RHD","6007","Rh blood group D antigen",-0.192789233072168,7.29391222344734,-2.25759925145662,0.0289525271162303,0.152273904408475,-3.92749254440453
"1256","31931_f_at","RHCE","6006","Rh blood group CcEe antigens",-0.193515566001472,5.87886928940889,-1.75252242427525,0.0866075623906573,0.29298371379121,-4.84228636375431
"1257","31931_f_at","RHD","6007","Rh blood group D antigen",-0.193515566001472,5.87886928940889,-1.75252242427525,0.0866075623906573,0.29298371379121,-4.84228636375431
"1258","31933_r_at","BTF3","689","basic transcription factor 3",0.1301285668028,8.01631897357809,1.32401360082531,0.192294175975574,0.450387888826411,-5.45974164509919
"1259","31934_at","ADAM10","102","ADAM metallopeptidase domain 10",-0.0536926664122754,3.35571299335618,-0.567770983258159,0.573058803140777,0.779918782642517,-6.15083881615947
"1260","31937_at","MARF1","9665","meiosis regulator and mRNA stability factor 1",0.0503754445836346,5.44263066388869,0.545456908317599,0.588177146769842,0.790713188628374,-6.16303981284276
"1261","31938_g_at","MARF1","9665","meiosis regulator and mRNA stability factor 1",-0.150097201680792,4.36979018622523,-1.35237900242975,0.1831219149024,0.439567068670254,-5.42369144560599
"1262","31939_at","ADGRB3","577","adhesion G protein-coupled receptor B3",-0.0140842990883256,3.19185704579865,-0.174400567431204,0.862345763720952,0.940817540654464,-6.29468070206414
"1263","31940_s_at","RFPL1","5988","ret finger protein like 1",-0.0345323850099932,6.97425002183243,-0.559214616682756,0.578833392059881,0.783017777779528,-6.15557429225463
"1264","31941_s_at","RFPL3","10738","ret finger protein like 3",0.287298356313306,4.59285165482932,2.17155555595102,0.0352890069597822,0.170885154595319,-4.09661532309344
"1265","31941_s_at","RFPL1","5988","ret finger protein like 1",0.287298356313306,4.59285165482932,2.17155555595102,0.0352890069597822,0.170885154595319,-4.09661532309344
"1266","31941_s_at","RFPL2","10739","ret finger protein like 2",0.287298356313306,4.59285165482932,2.17155555595102,0.0352890069597822,0.170885154595319,-4.09661532309344
"1267","31945_s_at","SH2D1A","4068","SH2 domain containing 1A",-0.192220479230583,3.48323941346616,-2.24559379855511,0.0297711106338529,0.154538120841462,-3.95140177731683
"1268","31946_s_at","FOXG1","2290","forkhead box G1",-0.166084931119987,5.90628748249999,-2.01153224952195,0.0503807130853556,0.211182312369066,-4.39699955160187
"1269","31947_r_at","FOXG1","2290","forkhead box G1",0.0193806513089925,11.5239774333556,0.201483842572852,0.841243175911161,0.931176718673175,-6.28964851496858
"1270","31949_at","RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1",-0.446582997924087,4.34885013923435,-1.78074931062639,0.0818158353794623,0.282254506336944,-4.79630067865177
"1271","31953_f_at",NA,NA,NA,-0.28227539221683,3.55462195712655,-1.26994770253289,0.210737700794854,0.472673145984257,-5.52650076700531
"1272","31954_f_at","GAGE12F","100008586","G antigen 12F",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1273","31954_f_at","GAGE1","2543","G antigen 1",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1274","31954_f_at","GAGE2C","2574","G antigen 2C",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1275","31954_f_at","GAGE4","2576","G antigen 4",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1276","31954_f_at","GAGE5","2577","G antigen 5",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1277","31954_f_at","GAGE6","2578","G antigen 6",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1278","31954_f_at","GAGE7","2579","G antigen 7",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1279","31954_f_at","GAGE12I","26748","G antigen 12I",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1280","31954_f_at","GAGE2E","26749","G antigen 2E",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1281","31954_f_at","GAGE13","645051","G antigen 13",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1282","31954_f_at","GAGE12G","645073","G antigen 12G",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1283","31954_f_at","GAGE12J","729396","G antigen 12J",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1284","31954_f_at","GAGE2D","729408","G antigen 2D",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1285","31954_f_at","GAGE12C","729422","G antigen 12C",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1286","31954_f_at","GAGE12B","729428","G antigen 12B",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
"1287","31954_f_at","GAGE12E","729431","G antigen 12E",-0.397640802992931,4.29130830340952,-0.718515356069711,0.476214750831806,0.717345916208409,-6.05584115643088
